group_0,group_1,group_2,group_3,group_4,group_5,group_6,group_7,group_8,group_9,group_10,group_11,group_12,group_13,group_14,group_15,group_16,group_17,group_18,group_19
997,1101,1081,238,27,590,905,833,148,1283,191,656,629,959,949,503,10,1258,1262,818
476,647,1269,38,850,794,1063,664,614,699,1160,737,783,927,441,229,579,90,298,1221
1308,537,1193,1345,418,543,812,1247,1224,1346,411,1079,460,1355,1050,1246,679,1323,871,277
374,1119,465,640,747,815,1023,512,956,62,336,369,477,1059,246,511,621,896,1139,874
734,728,799,231,836,19,1085,28,125,902,258,66,1209,1310,910,997,660,180,670,872
273,411,153,876,944,939,712,402,1058,260,1401,1186,1151,172,356,989,1145,333,1200,111
992,1010,162,636,407,1407,827,1212,1372,563,1388,674,431,465,1359,1365,565,1199,393,910
1192,1326,492,688,794,811,1177,188,802,278,715,236,1246,218,414,538,344,196,128,469
792,791,1191,1147,124,539,14,93,903,213,570,221,375,366,47,1275,1068,1172,1023,1002
1097,1302,1093,1138,179,1123,1118,737,414,423,920,1006,1053,433,422,1142,1092,642,71,388
604,1199,758,317,1339,1030,255,1071,1259,839,874,189,927,1208,977,581,96,347,146,1275
1314,158,100,312,526,689,891,424,294,1336,673,615,576,67,855,215,930,877,1173,1019
772,543,217,217,201,977,270,1372,501,1163,1362,997,1111,786,628,822,1203,679,379,300
532,1257,800,538,148,392,1142,649,258,1048,1313,91,1382,500,701,389,1094,517,1059,644
943,501,324,223,1107,1114,303,149,1269,308,314,514,645,1350,255,70,1253,223,893,710
1283,324,85,887,369,421,125,1074,59,13,1047,372,884,1403,692,870,670,736,214,88
364,972,276,555,712,840,1314,795,1115,1057,1286,521,1153,1261,1020,936,135,764,449,1240
1290,37,81,157,165,273,533,142,983,264,1202,104,1125,330,761,167,343,566,158,1414
907,510,20,445,1414,1427,874,363,596,695,294,886,8,763,1007,184,662,565,969,1399
1206,99,1156,80,2,1061,872,354,1234,1235,380,0,753,227,1137,664,288,767,157,403
670,261,743,71,1265,858,1134,183,1016,1351,1435,769,31,1053,60,1247,468,145,1333,1202
534,1097,1338,1130,628,1021,754,22,224,765,1320,1085,1399,112,713,541,185,933,548,544
230,295,1091,1048,434,688,1336,1273,230,1064,1329,1001,798,1388,33,752,773,918,1119,289
1330,1401,444,427,306,307,412,364,954,1011,879,778,669,60,935,487,1194,1125,529,36
682,743,358,433,624,118,809,819,937,1181,1221,823,966,702,176,945,933,1353,1184,561
706,981,982,203,88,70,1375,100,1041,1065,385,973,1333,675,130,582,1295,792,86,1340
1236,1018,881,1019,1184,471,640,1007,897,96,315,614,685,1185,1051,1147,1285,1160,736,1066
624,25,970,1001,247,934,685,61,1255,1021,1001,672,72,492,1072,344,1119,424,1010,772
730,306,1238,1041,1128,114,1104,401,1146,553,146,901,1058,804,1429,558,1260,1235,515,1314
828,722,684,275,450,660,494,1102,80,973,426,708,84,430,1175,459,1299,245,191,859
969,1164,1190,785,579,1185,257,657,659,1154,503,183,899,1356,653,794,894,579,693,921
70,155,1038,868,1223,166,545,1422,74,1069,316,127,1259,1197,45,192,144,209,662,983
1008,960,493,73,656,842,492,118,1305,808,915,980,853,18,260,642,938,1236,1315,1109
1107,829,377,394,128,633,1278,827,1089,219,828,646,952,855,101,351,270,198,638,546
1212,830,67,939,115,674,103,485,429,1399,998,1313,364,316,1406,266,1289,98,1069,709
252,592,93,418,925,289,892,1122,1253,724,45,194,1134,747,1060,594,125,1395,996,262
636,634,893,1364,289,540,1230,1032,467,106,91,937,879,771,909,1144,741,407,1112,951
176,1174,978,1420,1089,79,1157,720,637,1205,1247,423,683,1389,1002,9,51,188,1039,1276
169,1064,1427,524,993,725,1232,668,492,746,24,677,1329,99,429,271,1394,233,100,1319
84,1277,1414,84,549,678,193,967,3,833,104,123,149,1055,931,1110,1173,803,287,524
1010,1418,1274,821,1080,803,443,852,823,404,1261,1256,1068,282,1345,107,719,304,1067,660
140,27,969,529,586,298,743,1096,1186,1432,928,838,1199,857,407,339,857,1388,817,1092
127,1380,638,151,778,1175,309,115,277,255,884,642,217,921,280,1318,1211,1325,936,58
137,276,1368,113,730,579,727,466,1031,452,242,791,842,476,1158,1273,1402,673,337,527
58,1090,1133,1429,368,311,364,972,508,292,1098,395,1261,1176,1255,1353,1136,1059,721,675
787,1043,1107,378,1364,918,467,745,321,1303,1355,81,937,1291,219,563,488,112,11,793
936,170,294,64,327,649,1208,1018,538,1164,776,652,510,51,1234,477,1036,1102,671,868
1420,1201,624,711,889,1020,550,379,1390,674,550,814,348,177,677,90,477,790,1033,1039
1380,1079,1327,455,1197,64,169,178,92,524,627,1101,1045,1343,1249,391,503,729,856,332
1403,216,509,480,547,204,1355,414,587,1259,319,871,281,80,428,332,789,745,1046,1163
921,869,146,834,1063,1330,969,133,1053,711,386,1221,808,824,372,326,902,793,278,1303
413,1233,675,1113,197,232,637,939,809,775,298,136,134,949,523,1020,618,843,254,1265
484,66,1214,705,1098,1183,71,1110,1386,1378,861,184,663,308,729,1348,1320,815,492,1036
53,887,103,539,842,1038,800,517,728,1246,1369,413,1429,739,511,841,754,885,1150,440
206,584,986,1303,449,1431,332,977,1158,678,1030,763,185,886,1101,874,259,876,673,1123
16,1305,1333,911,251,1235,334,413,1152,1010,1110,878,917,1045,1285,714,809,1019,132,324
94,730,636,1425,447,822,416,468,797,508,709,1208,886,1216,1296,1080,1118,609,120,12
184,1318,167,1094,515,488,1182,887,259,170,217,787,1147,1036,172,291,1284,1340,533,789
1249,235,216,628,1049,1387,38,622,1357,829,921,391,1181,1088,1291,14,764,649,828,85
1233,951,95,129,419,846,126,1048,788,471,604,72,912,281,1133,445,1438,224,824,755
463,879,55,1374,361,59,522,422,1439,179,18,26,331,482,392,1065,122,339,1071,517
55,1140,891,703,473,690,458,1047,81,1030,1162,609,1424,1101,1191,528,887,639,505,436
79,1341,142,766,693,898,527,599,1206,1338,1087,1394,943,787,265,661,1385,827,192,993
1090,49,1393,1097,252,1274,499,230,1124,363,901,63,792,815,458,1386,1183,788,700,916
585,594,53,562,1238,1291,588,1211,1286,1112,764,505,893,738,905,961,992,254,1251,759
268,782,1187,90,947,702,1195,993,1081,384,666,1392,727,323,512,86,247,644,930,1361
934,477,176,494,1071,505,750,1133,441,608,862,32,712,340,995,1282,355,338,433,1283
542,843,804,423,619,855,1191,275,1203,1330,895,1024,604,1060,1410,1274,1279,1333,1215,185
317,467,803,1249,1273,177,358,18,436,275,482,47,699,348,340,599,985,711,1020,87
1203,642,941,1005,1092,441,541,909,292,397,1016,327,297,1034,728,1017,551,648,494,736
1353,1276,1256,674,642,650,1399,545,295,186,1031,484,491,594,397,195,221,445,1342,957
1015,329,292,220,638,157,1178,1435,428,156,1057,397,1361,556,319,452,559,206,553,1385
1088,17,1013,1407,345,570,889,232,25,628,1012,114,962,1147,1075,74,807,1319,91,1148
1270,916,921,1205,421,1197,1027,948,747,1172,636,611,1108,122,1206,377,124,345,995,626
880,966,12,95,727,1328,1176,711,537,175,64,1282,1083,764,495,1037,1232,698,399,542
425,226,512,19,123,1032,868,1425,1114,110,1407,785,345,243,835,982,241,950,746,97
923,1127,72,470,349,749,976,541,117,217,488,493,749,1322,1418,1243,628,949,144,884
326,765,1308,168,428,933,1242,1347,1317,1341,1373,579,75,1332,1008,1021,1033,972,970,723
1104,1082,1194,1396,486,326,625,653,1373,1077,429,761,49,673,139,762,692,1100,679,211
561,810,328,788,652,58,298,758,1408,158,42,158,983,89,1145,1015,849,354,395,949
559,746,474,734,571,1289,308,1397,51,1353,1434,1092,1223,820,1165,918,631,951,602,1382
583,1162,193,41,257,1079,1034,892,694,1126,525,1433,1224,246,557,276,402,824,450,1140
850,1149,613,1184,665,1013,1204,539,869,1152,891,631,62,1029,1018,109,1130,807,823,853
942,355,238,29,333,667,697,182,399,994,1076,111,417,484,768,702,1050,695,955,805
473,957,23,962,219,1141,1098,963,780,1321,250,1405,1283,609,1090,1395,1386,1391,466,941
528,189,1019,216,277,957,1262,994,311,915,595,1336,30,119,1155,708,507,818,1110,746
1235,445,1106,247,22,841,762,254,190,1381,1176,18,1297,75,952,1245,50,101,536,1410
1293,777,929,310,1115,17,1036,959,920,235,1278,1422,525,291,169,500,788,116,118,1232
802,701,405,1061,1139,393,112,694,163,445,333,916,757,313,1299,529,984,1289,1231,307
316,130,807,1046,957,561,766,1430,422,866,1314,1270,1352,126,1088,35,683,135,1123,243
1306,542,274,1301,719,1209,1161,1038,701,741,1298,227,882,913,648,755,481,1405,896,877
189,657,401,1016,708,1257,546,1100,613,1039,1097,580,1340,1017,1039,76,588,169,208,345
813,197,1247,1410,255,1267,1307,65,710,343,982,691,851,448,744,628,730,1127,1034,826
1089,246,94,1252,1261,1054,594,1240,870,631,728,1295,1043,390,886,1163,975,361,289,10
411,483,1385,355,525,741,424,167,918,1193,431,559,890,858,666,1287,652,817,311,1409
645,217,610,1386,726,445,744,552,273,632,1028,1157,81,1182,876,110,1215,441,324,700
129,59,570,482,119,125,641,1235,1231,800,1143,567,1432,1058,610,6,1243,1320,136,1365
1106,1390,111,616,926,806,815,634,1239,398,325,1112,478,1077,623,446,707,892,1430,898
1049,1086,726,1105,1186,1106,636,825,828,752,1375,649,698,453,1064,660,385,944,497,691
512,345,745,509,691,1205,1222,1420,583,289,307,41,1064,385,117,1229,24,797,1195,956
177,135,344,1111,1407,664,1300,1261,218,549,1244,244,315,97,1022,1173,1247,92,319,824
150,1236,1125,989,316,1121,879,632,1138,56,1089,333,225,1439,988,37,1227,997,1351,295
201,1227,987,551,1112,100,35,299,541,1076,572,704,630,459,267,814,1008,204,1302,45
112,251,1045,908,1399,577,911,361,102,199,1411,798,599,1398,214,684,246,1005,77,167
865,973,1050,186,395,1432,53,1301,594,492,974,55,138,214,158,1003,783,121,819,207
579,1345,139,487,867,641,1306,1179,778,1226,953,995,862,149,1357,725,1015,1215,1049,209
672,793,1355,242,437,730,1379,1312,1237,424,552,564,1308,1360,1082,967,1378,1017,109,615
1342,182,508,1219,342,419,841,1360,1189,490,1082,452,52,1284,1265,207,160,244,984,25
520,1017,338,654,496,670,28,598,432,938,948,1034,1219,404,921,1403,704,385,119,867
1215,1417,177,956,1164,1055,771,574,11,1176,599,634,960,1166,145,1124,341,1309,658,1050
96,686,383,497,1275,961,998,705,595,1355,1356,929,608,1194,571,409,1273,626,1408,523
621,486,482,147,578,1311,1119,982,43,960,945,255,860,288,1381,947,928,717,398,1126
56,120,1416,1241,534,745,102,442,62,667,101,213,822,877,291,200,950,1012,722,890
591,533,371,53,392,536,849,274,516,845,409,480,758,917,635,1422,739,1004,210,582
1020,281,734,619,755,807,1246,218,83,479,876,679,735,970,457,973,1423,516,1380,942
1329,859,655,1278,19,1351,1323,367,24,338,944,1108,1287,1061,118,316,600,881,209,1267
1288,967,459,138,275,965,306,918,1048,406,721,165,333,36,942,971,1051,866,108,0
1158,926,462,525,1254,612,182,316,1022,951,512,863,1128,894,150,777,989,41,1117,232
1060,1425,1075,4,5,719,777,500,1184,1230,632,464,1003,920,1150,927,996,1109,551,798
1022,1202,107,294,56,1179,3,455,581,1299,346,297,485,1364,643,675,1353,979,486,1351
1102,1428,888,866,54,1435,304,469,729,996,398,800,397,1069,1073,1259,192,226,1279,101
402,337,1378,531,1183,390,1046,874,41,858,642,655,469,1260,1386,629,810,901,9,753
163,1136,1309,175,442,726,132,75,366,861,780,744,301,92,819,891,966,980,1347,7
1304,1284,1147,368,36,365,16,147,141,906,639,1275,368,418,1148,901,474,440,1410,591
725,272,1116,762,386,182,579,462,638,430,845,1428,452,1145,381,1393,1201,1057,720,475
28,1330,1264,540,615,949,1361,973,1037,1416,53,1228,1110,1015,268,1409,821,705,163,613
38,1016,489,1202,1167,91,415,1345,126,762,531,1255,1133,1158,911,1073,1366,546,1325,955
527,255,1325,1288,108,1028,1039,311,1196,927,244,834,557,576,993,969,421,598,803,210
379,721,145,399,414,761,264,224,1284,758,419,489,736,539,1205,121,804,281,907,154
745,644,500,1095,760,1393,919,309,775,1392,372,783,1254,1418,1130,749,1321,1055,1287,1329
595,615,57,728,89,522,662,1144,717,860,1366,587,97,169,226,284,1375,1159,123,1119
814,1208,1064,302,685,5,1103,277,145,1400,293,141,448,907,50,1288,544,1361,1065,1294
945,636,1291,585,406,124,847,459,735,184,679,225,1112,811,326,1428,1166,1306,1103,43
798,689,1009,476,650,1067,1163,1188,1353,425,745,251,1322,1376,907,1252,128,296,352,62
1115,1139,772,232,1291,1261,521,239,417,593,1060,1353,233,386,1288,710,1177,622,770,448
776,384,498,236,98,621,345,452,147,1017,539,1396,288,1195,1141,364,1339,375,1320,1245
927,119,432,657,983,762,192,1143,1092,288,1112,832,695,263,527,704,1307,1182,1161,1431
1405,1046,1234,545,405,990,921,1412,112,653,1384,1266,805,1352,1348,355,1085,582,444,1124
705,865,853,297,1158,786,138,820,1155,85,1145,1285,659,615,233,201,1093,1420,1386,1389
0,1292,1263,430,909,526,876,1417,257,824,603,714,1277,331,223,1170,1067,615,415,505
1225,1366,402,1030,354,1116,200,431,435,1086,1071,927,55,1243,411,221,536,322,41,387
844,126,747,1361,629,292,186,1343,1296,620,456,352,674,696,1147,1076,1115,1276,1118,184
1372,698,927,744,242,1392,992,1436,1013,103,1437,115,1236,296,844,331,1254,1354,605,1046
492,369,1173,1149,645,753,1074,938,1068,127,978,697,1272,464,1324,1139,1350,652,1061,585
295,300,1041,326,995,1050,188,875,731,1240,1129,1339,141,1066,575,933,1303,362,1256,810
95,814,1184,226,687,1045,1414,1164,727,375,1063,618,911,429,1195,682,164,554,265,338
1257,409,972,1123,1325,1301,1321,390,1014,998,558,1247,465,365,664,51,1388,1069,792,159
691,372,645,587,1190,958,863,865,84,559,803,935,1185,346,1309,668,723,432,595,729
1275,93,864,1116,1326,334,663,394,648,975,612,669,866,120,866,897,1081,1387,805,1280
414,545,809,349,779,498,906,1281,71,767,1005,558,1395,359,58,622,665,677,267,1014
1000,811,1138,112,311,1181,867,493,1153,435,70,312,611,712,860,93,1174,97,728,959
157,1104,1431,708,236,592,604,403,39,1182,860,819,109,419,313,1159,1135,1072,1164,71
247,499,1119,461,454,869,1018,150,1366,867,1035,667,598,93,583,1194,95,1338,1193,1075
459,991,695,404,1434,1194,751,964,1182,1127,1137,908,313,785,153,556,913,94,1350,1094
1343,35,438,1100,1335,911,963,432,769,1239,1043,9,1055,832,493,1356,453,416,323,655
898,1211,501,853,1393,1352,480,987,847,516,738,1148,1227,141,1241,1406,449,641,932,953
207,1290,922,745,1007,832,66,211,352,920,762,953,338,208,533,208,1206,278,1395,213
1082,759,189,1313,321,658,352,446,103,192,942,596,772,770,1247,902,911,397,228,1376
1359,1217,1298,651,46,1223,825,423,207,185,759,324,799,299,890,357,143,342,58,112
80,761,1062,1270,797,470,43,960,840,871,774,1041,832,813,476,0,262,942,964,571
330,603,476,854,821,534,558,1181,621,1277,1003,743,619,531,581,188,1207,1312,647,447
913,28,421,1255,50,629,1215,554,363,146,692,836,197,78,770,322,753,396,154,356
1365,379,1362,1026,920,924,626,339,209,122,44,179,406,669,811,965,1124,1401,407,337
1095,1403,877,491,581,972,1436,789,1162,506,902,1370,137,1126,955,782,460,952,459,906
1337,558,56,1166,709,40,1209,293,854,1290,1370,811,873,607,232,1162,42,583,532,557
467,1029,120,855,1121,1389,726,1141,331,1279,647,215,941,632,529,423,594,601,834,707
708,1188,43,1417,379,336,854,602,338,1373,253,597,1193,1318,1431,438,4,990,196,361
1334,1343,1320,1004,18,1428,1428,241,1123,1024,220,185,1242,261,239,166,497,814,61,135
1094,1426,104,1152,338,184,230,797,232,1339,400,335,869,1042,1258,1027,606,85,965,19
1209,88,794,340,913,969,1123,159,270,885,338,748,356,1300,215,1029,41,973,1027,887
340,438,1242,1323,1321,1349,1311,253,140,1223,81,738,635,842,1013,944,197,1061,656,560
360,532,478,1427,1331,442,956,1214,916,419,1200,133,717,1308,535,1398,655,926,1217,779
1399,1287,337,170,240,1218,331,251,280,843,754,301,1157,611,772,640,1430,491,897,694
301,598,13,692,1336,1124,60,623,1055,1234,727,379,1302,56,1362,598,828,388,96,1178
87,270,35,1253,1428,559,1337,738,1223,371,606,228,1318,1423,49,1281,520,857,273,5
373,147,874,1378,463,917,292,768,1120,1331,232,764,524,908,813,159,1288,387,768,452
773,140,1105,227,1287,287,934,1193,1097,1368,694,1162,1419,1371,1302,476,414,1274,1413,83
1355,268,446,820,183,72,646,1206,234,737,263,569,473,1250,1383,78,1005,1327,1157,1070
513,505,376,500,226,1333,536,425,1134,360,1361,84,616,730,353,513,1213,15,149,1150
351,1080,599,1120,1351,1070,1434,1210,562,1269,27,52,1087,1266,642,117,1121,737,1012,1401
733,390,481,1108,1280,706,587,252,283,1201,1122,277,1165,1342,10,882,589,518,787,168
154,452,1,381,1298,757,1200,792,32,936,391,116,1247,1326,224,308,1343,542,531,437
1433,185,635,1322,413,1244,1236,678,944,1334,1008,1045,44,408,649,1337,429,1257,507,78
229,381,585,1300,279,1037,831,1072,1318,1329,1316,360,679,9,66,181,838,590,296,858
2,491,106,630,380,385,1329,1249,348,988,669,789,168,1227,825,397,26,633,60,1290
1046,208,1279,513,705,357,837,671,301,588,1024,1077,690,646,916,922,627,853,417,142
961,1083,537,1067,1264,622,1432,45,350,78,600,934,1332,1093,109,636,711,3,1272,44
899,1398,461,569,1372,132,778,74,1262,345,114,922,1341,942,961,1035,409,403,572,788
948,8,555,1087,249,1089,821,1403,703,700,1240,719,328,65,1434,60,264,235,339,576
143,283,1202,1385,1243,16,900,233,281,859,381,1002,561,303,126,305,956,105,30,1024
1242,333,1402,918,1196,1221,936,1104,734,903,1155,926,1176,835,782,888,830,728,239,297
458,1123,235,716,696,1377,252,1356,157,886,154,1325,43,443,941,382,1404,1246,603,1209
1130,1388,394,904,647,455,220,803,445,465,1065,398,215,1425,90,94,916,754,1218,1142
767,435,205,1251,616,772,1107,92,91,153,1436,651,504,1334,702,1338,862,1041,775,628
518,1192,1389,1413,946,1265,388,624,1307,1360,89,118,975,935,720,1167,686,1267,142,1013
971,1143,554,735,884,861,1241,544,263,655,1333,1097,474,629,1219,274,1251,821,1108,151
1210,1340,237,241,1090,300,1003,64,426,157,87,1357,1414,1366,266,920,696,495,1202,1407
953,847,272,694,538,128,248,29,1435,1122,339,1412,1311,1198,123,992,519,925,648,220
99,1327,135,1232,702,893,593,1243,1413,748,69,790,565,509,968,1217,61,1278,1242,1088
504,43,948,917,113,136,1198,1287,346,66,707,200,163,200,1000,337,28,1070,579,1306
1323,740,1365,1220,87,162,1150,186,1219,790,1230,1439,593,993,1042,790,855,911,921,658
1108,289,1208,1065,61,509,1330,117,1379,868,199,1314,730,596,671,1237,161,863,1378,339
98,1434,805,438,417,659,1229,190,324,880,1285,1175,1103,569,1218,984,757,436,93,318
637,80,1047,1040,918,677,119,589,1354,770,288,216,220,266,1134,788,842,412,341,1132
434,729,289,813,116,511,715,788,868,467,387,993,1403,1067,596,1048,1076,199,1414,863
989,652,622,938,806,1225,381,1278,149,919,33,1311,257,1030,971,1056,323,937,625,157
174,664,1092,82,241,1256,1172,475,1106,827,222,1430,520,554,543,1378,342,593,868,1295
81,850,336,1266,1276,562,299,1299,864,1301,1205,134,1172,147,1143,606,861,170,1388,832
511,946,318,1183,1074,21,798,256,1150,258,1322,664,1384,354,1289,566,1100,291,249,1035
324,677,1054,894,872,56,1392,581,568,1188,950,1225,1380,1163,938,330,687,647,858,365
596,910,900,1306,1316,477,1378,453,454,616,176,532,310,999,732,211,1327,759,661,24
205,583,1336,240,952,782,347,1003,941,183,695,491,180,1392,1118,58,427,802,1013,1251
493,41,1302,1231,1349,366,323,575,365,1245,1413,332,905,501,342,68,89,1430,929,1121
563,202,437,1190,462,467,1190,1310,674,684,477,107,1202,1171,552,1106,470,934,1196,419
574,167,631,536,296,254,1386,661,1397,1125,353,856,1211,817,144,626,701,1241,550,158
870,1286,317,1236,427,1278,1149,1129,372,193,509,1264,17,899,812,396,735,335,1180,270
985,230,1171,1199,990,1412,894,1323,361,367,1254,888,502,322,874,347,1030,522,763,139
765,1296,916,33,1429,588,1277,683,271,215,706,512,1397,852,408,674,518,727,1116,455
1093,931,463,184,225,686,1247,267,1131,60,1144,1187,1366,19,809,230,1228,1042,566,161
219,245,755,75,1096,576,272,63,89,1101,1038,944,773,1187,426,867,827,1011,949,1054
941,857,50,1260,32,161,694,88,821,514,38,1381,615,961,573,829,77,455,102,598
240,294,1255,679,1026,282,927,3,1075,351,520,1020,457,1324,709,1402,603,408,585,670
551,661,472,1129,662,12,1261,1316,116,1184,1342,1150,166,1382,1209,585,207,95,757,89
858,112,542,838,1416,714,487,421,1157,779,1208,433,1113,167,1229,896,139,882,193,1096
1120,428,260,1330,239,271,461,914,453,200,1218,473,1362,890,389,290,127,1074,913,1301
126,1213,310,1304,1362,189,884,1379,291,87,98,77,534,995,154,1369,801,1352,1101,1052
45,925,914,846,781,708,634,557,1211,605,224,640,892,95,1331,1327,1208,1008,1211,842
560,331,192,701,544,1203,507,1,1279,666,614,1008,660,154,915,1236,316,161,1168,63
32,1221,315,665,324,907,683,180,134,301,908,750,925,1014,358,1269,973,182,752,1313
51,595,1219,428,1411,174,612,1024,198,1161,1147,1019,774,1325,1055,41,14,143,810,1074
686,872,297,278,1310,1112,1417,1015,892,1309,394,874,148,891,986,623,1341,850,19,879
570,1303,814,1229,1027,1016,1328,1103,886,149,184,675,552,220,1420,251,892,929,247,1174
1395,322,985,1424,400,1206,497,704,1190,1082,283,1276,784,1051,318,307,1127,498,375,1234
1134,57,210,139,970,1312,929,122,1311,294,598,1124,801,991,456,632,352,1264,268,967
438,496,783,417,1420,95,613,806,1195,615,870,956,945,719,1263,898,881,1098,1245,637
337,87,1104,1185,1187,922,445,669,452,33,227,1081,617,595,350,900,1012,1334,911,680
834,621,165,225,818,97,1096,386,1403,1249,260,1288,1115,1354,211,729,196,462,691,246
572,446,458,1117,1241,525,901,860,240,365,47,477,843,1139,697,609,626,891,345,1238
215,26,335,561,1279,378,965,171,1420,366,522,128,389,834,617,324,856,195,1284,928
1296,877,1436,597,695,1313,1132,985,401,908,145,1423,70,634,846,1201,931,975,1143,143
617,977,279,358,700,1033,1395,864,1383,178,374,1321,841,462,658,852,340,1118,1275,263
1392,271,1374,578,1214,241,1394,91,829,211,1304,717,87,975,1364,83,961,294,730,786
697,899,84,710,942,826,483,1390,178,455,787,198,450,1272,896,1008,234,576,59,1179
602,802,538,1161,487,1134,431,399,1345,246,326,97,1100,352,1242,937,1313,1207,1405,664
567,930,679,641,1385,802,144,778,534,256,877,344,687,201,705,98,228,1161,1274,1033
966,450,808,1062,465,1002,1212,927,375,523,624,383,28,534,286,890,1024,627,796,1344
647,60,428,774,1286,1137,654,609,1419,912,623,788,874,777,917,498,641,60,716,240
7,1319,1145,78,482,773,648,405,244,909,663,623,322,238,555,673,1103,1381,1141,1003
825,371,1407,1224,550,1383,95,1142,910,1198,196,621,435,1159,345,1264,1236,1106,940,1147
728,1058,604,1076,334,126,1402,904,668,962,934,1194,648,1138,400,1010,766,22,874,622
385,106,527,262,774,116,1068,374,1113,1001,92,1060,1373,1230,638,559,872,1432,1029,1090
25,436,1102,471,758,912,173,1023,1268,239,718,340,1343,196,335,885,1277,1269,1236,219
299,102,319,245,1354,920,215,337,427,1150,317,1224,982,703,1180,604,981,295,570,299
737,522,560,85,262,1230,802,132,871,57,1096,368,1240,1135,386,929,524,861,1266,641
445,888,722,458,258,1207,402,36,857,1044,12,635,556,41,1132,260,169,1023,676,1204
1267,805,346,683,167,105,925,226,304,1313,163,361,59,440,1183,1396,280,1234,1072,241
1200,1132,770,955,1253,380,91,949,1083,1421,1027,79,1187,77,106,1258,376,57,1233,82
1146,32,129,1023,203,902,1289,1391,269,783,1123,698,1002,1024,412,1297,556,138,481,349
1312,776,1152,786,25,1053,591,1057,1183,1315,1183,1012,500,388,1184,1262,905,1285,1292,407
49,831,250,396,1148,1398,382,884,208,151,1081,891,721,859,1214,1165,1234,74,428,468
968,342,1421,1358,928,1414,668,370,884,801,591,1119,47,1076,162,1150,1325,743,343,370
93,453,197,909,640,344,312,885,511,340,930,809,770,1244,548,1204,1045,650,808,429
1151,297,683,822,710,1017,242,480,1368,1261,1172,702,303,903,807,248,1406,118,436,368
1281,1030,738,845,328,1374,1224,427,1108,1055,508,824,680,1150,1414,846,634,431,487,341
581,376,285,549,744,919,1010,839,1283,828,10,1087,981,146,1361,886,78,186,458,1366
211,655,125,1114,853,728,732,294,592,1401,229,915,1098,1201,170,592,1153,292,681,195
673,86,751,712,1200,1048,1006,1254,265,855,356,60,523,1259,1037,1364,1159,635,782,787
872,1171,1151,1044,479,1350,1302,456,1103,1074,997,795,558,253,602,1342,153,270,1064,70
382,767,112,1240,1358,108,107,690,1406,1139,267,1331,738,1373,885,1081,188,392,677,1089
537,22,524,912,1111,1202,791,1217,695,119,61,299,410,72,1224,99,548,75,634,812
639,508,1088,1297,1001,381,973,923,484,305,152,331,646,736,747,1018,878,713,1337,677
1174,1215,16,415,559,578,887,763,236,892,777,162,181,1184,1005,1298,642,327,457,441
134,198,303,797,575,1438,971,1118,1164,925,1348,1246,462,825,295,662,1217,1428,1261,1135
158,1196,25,486,1008,735,1264,886,1170,1262,1428,11,54,1404,183,510,1162,752,750,535
720,1334,1395,890,1002,644,48,156,509,873,177,932,492,1028,939,1438,1046,1149,1307,136
404,927,1096,972,221,486,228,1187,491,754,472,460,1262,1381,175,1320,1405,1076,411,130
90,55,849,451,722,1271,403,1140,86,1233,749,740,688,934,752,862,971,486,642,851
760,794,1140,937,874,459,1059,484,885,639,843,1233,391,718,81,1062,388,251,116,1009
136,1118,660,287,834,353,979,1237,904,1132,1026,553,533,35,1243,131,115,1342,238,131
1438,715,357,946,446,1219,117,547,699,38,1224,1201,967,729,460,948,1413,308,573,233
76,1245,1203,252,714,164,1002,1010,887,768,301,830,46,1136,737,1108,954,1266,1417,1107
736,412,1354,1139,1170,444,393,890,1098,509,959,936,847,1415,475,1011,647,4,646,984
471,456,646,320,1262,76,51,350,883,1228,148,1161,896,145,1127,855,926,117,443,1141
809,665,867,1357,1104,210,1327,691,1154,279,116,152,1323,194,1188,1405,389,732,653,1029
998,1072,230,1377,286,1262,1141,989,1057,527,688,1262,1420,1384,859,1154,1216,179,698,309
279,557,748,1092,1,797,1049,999,570,1068,271,519,786,526,488,403,629,658,1246,845
881,30,945,1036,812,980,1385,330,1308,208,561,443,250,1405,187,456,1263,331,277,351
1285,1001,1114,180,566,1075,655,1348,1204,705,54,1415,930,1287,693,848,623,964,951,256
861,589,1025,0,304,68,302,161,339,196,6,767,48,919,347,1127,638,1279,400,623
1244,129,578,780,1057,362,1073,975,1248,1318,596,1341,2,724,1257,1103,1346,1128,1142,164
651,1307,1112,21,1296,929,1051,1333,496,124,766,805,1231,801,1056,887,249,1187,944,1157
66,91,1040,778,904,630,610,1208,35,693,640,1047,353,1237,496,960,472,1220,1166,176
214,1387,713,303,1035,831,179,834,1257,40,784,1371,1004,765,289,289,111,1296,755,724
1273,1266,1340,131,660,464,1159,192,610,670,542,1176,371,423,748,153,1226,1171,1201,1101
937,1235,1412,263,886,693,109,124,256,869,1225,382,187,257,1439,1362,451,272,367,794
901,13,773,726,13,894,523,219,1066,1092,548,80,974,38,757,830,522,550,863,1363
97,1045,1335,1277,1213,532,1179,1036,1149,1179,1256,1373,796,558,221,1157,752,373,663,31
338,881,231,1018,81,1308,338,1344,227,496,752,309,1312,998,253,549,1070,50,1357,1224
684,961,1391,882,1033,368,337,1020,31,934,110,1089,826,761,1395,194,791,668,1323,1196
731,70,464,489,340,18,481,391,1352,6,126,87,1412,1416,922,935,1003,782,326,236
